0.7626	0.3642	0.0000	0.0000	1.0000	0.0000	0.3642	0.0000	smiles U_1851_3a4  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.8175	0.7523	0.4715	0.7898	0.6867	0.8148	0.6518	0.8021	pubchem U_1851_3a4  nn	
0.8018	0.7447	0.4584	0.7771	0.6880	0.8130	0.6388	0.7946	pubchem U_1851_3a4  svm0.05	
0.8226	0.7556	0.4753	0.8003	0.6775	0.8125	0.6603	0.8063	pubchem U_1851_3a4  rf100	
0.8397	0.7656	0.4948	0.8130	0.6828	0.8173	0.6766	0.8151	pubchem U_1851_3a4  gbm100	
0.8027	0.7608	0.4815	0.8175	0.6619	0.8084	0.6751	0.8129	ECFP U_1851_3a4  nn	
0.8291	0.7751	0.5058	0.8504	0.6436	0.8064	0.7114	0.8278	ECFP U_1851_3a4  svm0.05	
0.8540	0.7832	0.5171	0.8945	0.5888	0.7915	0.7618	0.8399	ECFP U_1851_3a4  rf100	
0.8183	0.7537	0.4631	0.8197	0.6384	0.7983	0.6699	0.8089	ECFP U_1851_3a4  gbm100	
0.8402	0.7637	0.4947	0.8018	0.6971	0.8221	0.6683	0.8118	MACCS U_1851_3a4  nn	
0.7997	0.7389	0.4609	0.7442	0.7298	0.8278	0.6204	0.7838	MACCS U_1851_3a4  svm0.05	
0.8078	0.7361	0.4310	0.7906	0.6410	0.7935	0.6368	0.7921	MACCS U_1851_3a4  rf100	
0.8241	0.7442	0.4608	0.7696	0.6997	0.8173	0.6351	0.7928	MACCS U_1851_3a4  gbm100	
0.6566	0.6443	0.1857	0.6518	0.6019	0.9032	0.2328	0.7571	smiles U_1851_3a4  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.7823	0.8564	0.3160	0.9575	0.2803	0.8834	0.5366	0.9190	pubchem U_1851_3a4  nn	
0.7611	0.8255	0.2844	0.9061	0.3662	0.8907	0.4064	0.8983	pubchem U_1851_3a4  svm0.05	
0.7607	0.8469	0.2952	0.9435	0.2962	0.8842	0.4794	0.9129	pubchem U_1851_3a4  rf100	
0.7767	0.8312	0.2987	0.9122	0.3694	0.8918	0.4249	0.9019	pubchem U_1851_3a4  gbm100	
0.7314	0.8440	0.3040	0.9352	0.3248	0.8875	0.4679	0.9107	ECFP U_1851_3a4  nn	
0.7734	0.8431	0.3440	0.9206	0.4013	0.8975	0.4701	0.9089	ECFP U_1851_3a4  svm0.05	
0.7690	0.8616	0.2993	0.9760	0.2102	0.8756	0.6055	0.9231	ECFP U_1851_3a4  rf100	
0.7553	0.8554	0.3401	0.9475	0.3312	0.8898	0.5253	0.9177	ECFP U_1851_3a4  gbm100	
0.7240	0.8317	0.2512	0.9268	0.2898	0.8814	0.4099	0.9035	MACCS U_1851_3a4  nn	
0.7243	0.8236	0.2669	0.9078	0.3439	0.8874	0.3956	0.8975	MACCS U_1851_3a4  svm0.05	
0.7306	0.8497	0.2229	0.9693	0.1688	0.8692	0.4907	0.9165	MACCS U_1851_3a4  rf100	
