0.4858	0.8188	0.0000	0.0000	1.0000	0.0000	0.8188	0.0000	smiles U_624504  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.7541	0.8164	0.3260	0.3816	0.9127	0.4915	0.8696	0.4296	pubchem U_624504  nn	
0.7173	0.8236	0.3203	0.3355	0.9316	0.5204	0.8637	0.4080	pubchem U_624504  svm0.05	
0.7982	0.8272	0.2973	0.2697	0.9505	0.5467	0.8547	0.3612	pubchem U_624504  rf100	
0.7506	0.8081	0.2558	0.2895	0.9229	0.4536	0.8544	0.3534	pubchem U_624504  gbm100	
0.7583	0.8236	0.3399	0.3750	0.9229	0.5182	0.8697	0.4351	ECFP U_624504  nn	
0.7728	0.8260	0.3647	0.4145	0.9170	0.5250	0.8762	0.4632	ECFP U_624504  svm0.05	
0.7987	0.8498	0.3783	0.2500	0.9825	0.7600	0.8555	0.3762	ECFP U_624504  rf100	
0.7953	0.8331	0.3410	0.3224	0.9461	0.5698	0.8632	0.4118	ECFP U_624504  gbm100	
0.7743	0.8415	0.3966	0.3947	0.9403	0.5941	0.8753	0.4743	MACCS U_624504  nn	
0.7589	0.8355	0.3915	0.4211	0.9272	0.5614	0.8786	0.4812	MACCS U_624504  svm0.05	
0.7802	0.8439	0.3661	0.2961	0.9651	0.6522	0.8610	0.4072	MACCS U_624504  rf100	
0.7721	0.8534	0.4487	0.4408	0.9447	0.6381	0.8842	0.5214	MACCS U_624504  gbm100	
0.4752	0.8546	0.0000	0.0000	1.0000	0.0000	0.8546	0.0000	smiles U_624504  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.7800	0.8260	0.3369	0.4672	0.8870	0.4130	0.9073	0.4385	pubchem U_624504  nn	
0.7662	0.8308	0.3190	0.4180	0.9010	0.4180	0.9010	0.4180	pubchem U_624504  svm0.05	
0.7844	0.8689	0.3276	0.2295	0.9777	0.6364	0.8818	0.3373	pubchem U_624504  rf100	
0.7686	0.8486	0.2805	0.2787	0.9456	0.4658	0.8851	0.3487	pubchem U_624504  gbm100	
0.7806	0.8677	0.4106	0.4180	0.9442	0.5604	0.9051	0.4789	ECFP U_624504  nn	
0.7993	0.8594	0.4029	0.4508	0.9289	0.5189	0.9086	0.4825	ECFP U_624504  svm0.05	
0.8024	0.8808	0.4056	0.2787	0.9833	0.7391	0.8890	0.4048	ECFP U_624504  rf100	
0.7568	0.8653	0.3484	0.3033	0.9609	0.5692	0.8902	0.3957	ECFP U_624504  gbm100	
0.7967	0.8605	0.4060	0.4508	0.9303	0.5238	0.9087	0.4846	MACCS U_624504  nn	
0.7570	0.8701	0.3700	0.3115	0.9651	0.6032	0.8918	0.4108	MACCS U_624504  svm0.05	
0.7831	0.8820	0.4101	0.2705	0.9861	0.7674	0.8882	0.4000	MACCS U_624504  rf100	
0.7958	0.8689	0.3617	0.3033	0.9651	0.5968	0.8906	0.4022	MACCS U_624504  gbm100	
0.4311	0.7867	0.0000	0.0000	1.0000	0.0000	0.7867	0.0000	smiles U_624504  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.8625	0.8439	0.5104	0.5587	0.9212	0.6579	0.8850	0.6042	pubchem U_624504  nn	
0.8392	0.8081	0.4435	0.5866	0.8682	0.5469	0.8856	0.5660	pubchem U_624504  svm0.05	
0.8848	0.8641	0.5546	0.5084	0.9606	0.7778	0.8781	0.6149	pubchem U_624504  rf100	
0.8401	0.8284	0.4506	0.4916	0.9197	0.6241	0.8696	0.5500	pubchem U_624504  gbm100	
0.8730	0.8594	0.5711	0.6369	0.9197	0.6826	0.9033	0.6590	ECFP U_624504  nn	
0.8654	0.8355	0.5221	0.6480	0.8864	0.6073	0.9028	0.6270	ECFP U_624504  svm0.05	
0.8876	0.8629	0.5580	0.5475	0.9485	0.7424	0.8854	0.6302	ECFP U_624504  rf100	
0.8555	0.8355	0.4776	0.5196	0.9212	0.6414	0.8761	0.5741	ECFP U_624504  gbm100	
0.8851	0.8546	0.5740	0.6816	0.9015	0.6524	0.9126	0.6667	MACCS U_624504  nn	
0.8571	0.8427	0.5200	0.5978	0.9091	0.6407	0.8929	0.6185	MACCS U_624504  svm0.05	
0.8822	0.8641	0.5674	0.5754	0.9424	0.7305	0.8911	0.6438	MACCS U_624504  rf100	
0.8693	0.8451	0.5150	0.5642	0.9212	0.6601	0.8863	0.6084	MACCS U_624504  gbm100	
