0.6621	0.8579	0.0000	0.0000	1.0000	0.0000	0.8579	0.0000	smiles U_651739  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.6494	0.8423	0.2584	0.2835	0.9348	0.4186	0.8874	0.3380	pubchem U_651739  nn	
0.6592	0.8345	0.2392	0.2835	0.9257	0.3871	0.8864	0.3273	pubchem U_651739  svm0.05	
0.7101	0.8110	0.2168	0.3228	0.8918	0.3306	0.8883	0.3267	pubchem U_651739  rf100	
0.6822	0.8031	0.1976	0.3150	0.8840	0.3101	0.8863	0.3125	pubchem U_651739  gbm100	
0.6632	0.8065	0.2035	0.3150	0.8879	0.3175	0.8867	0.3162	ECFP U_651739  nn	
0.6850	0.8647	0.3346	0.2992	0.9583	0.5429	0.8920	0.3858	ECFP U_651739  svm0.05	
0.7206	0.8266	0.2475	0.3228	0.9100	0.3727	0.8903	0.3460	ECFP U_651739  rf100	
0.6894	0.8602	0.3369	0.3307	0.9478	0.5122	0.8953	0.4019	ECFP U_651739  gbm100	
0.6514	0.8546	0.2584	0.2283	0.9583	0.4754	0.8824	0.3085	MACCS U_651739  nn	
0.6498	0.8613	0.2372	0.1575	0.9778	0.5405	0.8751	0.2439	MACCS U_651739  svm0.05	
0.7095	0.8244	0.1948	0.2520	0.9192	0.3404	0.8812	0.2896	MACCS U_651739  rf100	
0.6353	0.8378	0.2091	0.2283	0.9387	0.3816	0.8802	0.2857	MACCS U_651739  gbm100	
0.5575	0.8244	0.0000	0.0000	1.0000	0.0000	0.8244	0.0000	smiles U_651739  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.6113	0.8199	0.0483	0.0255	0.9891	0.3333	0.8265	0.0473	pubchem U_651739  nn	
0.5866	0.8020	-0.0274	0.0191	0.9688	0.1154	0.8226	0.0328	pubchem U_651739  svm0.05	
0.5897	0.8177	0.0228	0.0191	0.9878	0.2500	0.8254	0.0355	pubchem U_651739  rf100	
0.5962	0.7595	0.0321	0.1338	0.8928	0.2100	0.8287	0.1634	pubchem U_651739  gbm100	
