0.6062	0.5669	0.0000	0.0000	1.0000	0.0000	0.5669	0.0000	smiles U_488918  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.7057	0.6686	0.3125	0.4541	0.8325	0.6744	0.6662	0.5428	pubchem U_488918  nn	
0.7060	0.6667	0.3096	0.5101	0.7863	0.6459	0.6775	0.5700	pubchem U_488918  svm0.05	
0.7317	0.6647	0.3088	0.3758	0.8855	0.7149	0.6499	0.4927	pubchem U_488918  rf100	
0.7068	0.6521	0.2762	0.3982	0.8462	0.6642	0.6479	0.4979	pubchem U_488918  gbm100	
0.6733	0.6366	0.2495	0.5101	0.7333	0.5938	0.6620	0.5487	ECFP U_488918  nn	
0.6951	0.6589	0.2910	0.4519	0.8171	0.6537	0.6611	0.5344	ECFP U_488918  svm0.05	
0.7160	0.6609	0.3097	0.3177	0.9231	0.7594	0.6391	0.4479	ECFP U_488918  rf100	
0.6835	0.6531	0.2838	0.3378	0.8940	0.7089	0.6386	0.4576	ECFP U_488918  gbm100	
0.6751	0.6473	0.2685	0.3378	0.8838	0.6895	0.6359	0.4535	MACCS U_488918  nn	
0.6674	0.6502	0.2728	0.3714	0.8632	0.6748	0.6425	0.4791	MACCS U_488918  svm0.05	
0.7025	0.6444	0.2599	0.3512	0.8684	0.6709	0.6366	0.4611	MACCS U_488918  rf100	
0.6870	0.6328	0.2317	0.3423	0.8547	0.6429	0.6297	0.4467	MACCS U_488918  gbm100	
0.6489	0.5349	0.0000	0.0000	1.0000	0.0000	0.5349	0.0000	smiles U_488918  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.7030	0.6395	0.2814	0.3875	0.8587	0.7045	0.6172	0.5000	pubchem U_488918  nn	
0.6809	0.6298	0.2508	0.4917	0.7500	0.6310	0.6292	0.5527	pubchem U_488918  svm0.05	
0.6940	0.6463	0.2901	0.4375	0.8279	0.6885	0.6286	0.5350	pubchem U_488918  rf100	
0.6943	0.6434	0.2814	0.4583	0.8043	0.6707	0.6307	0.5446	pubchem U_488918  gbm100	
0.7158	0.6890	0.3738	0.5583	0.8025	0.7109	0.6763	0.6254	ECFP U_488918  nn	
0.7223	0.6618	0.3180	0.5146	0.7899	0.6804	0.6517	0.5860	ECFP U_488918  svm0.05	
0.7361	0.6579	0.3184	0.4333	0.8533	0.7197	0.6339	0.5410	ECFP U_488918  rf100	
0.7046	0.6260	0.2599	0.3250	0.8877	0.7156	0.6020	0.4470	ECFP U_488918  gbm100	
0.6782	0.6337	0.2590	0.4854	0.7627	0.6401	0.6302	0.5521	MACCS U_488918  nn	
0.6726	0.6221	0.2352	0.4417	0.7790	0.6347	0.6160	0.5209	MACCS U_488918  svm0.05	
0.6768	0.6337	0.2594	0.4708	0.7754	0.6457	0.6276	0.5446	MACCS U_488918  rf100	
0.6732	0.6182	0.2308	0.3792	0.8261	0.6547	0.6048	0.4802	MACCS U_488918  gbm100	
0.6643	0.6405	0.1837	0.0952	0.9842	0.7917	0.6331	0.1700	smiles U_488918  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.7596	0.6996	0.3393	0.4411	0.8626	0.6692	0.7100	0.5317	pubchem U_488918  nn	
0.7316	0.6899	0.3275	0.5088	0.8041	0.6208	0.7220	0.5592	pubchem U_488918  svm0.05	
0.7370	0.6802	0.3047	0.4887	0.8009	0.6075	0.7131	0.5417	pubchem U_488918  rf100	
0.7400	0.6938	0.3261	0.4386	0.8547	0.6554	0.7072	0.5255	pubchem U_488918  gbm100	
0.7503	0.6899	0.3481	0.6065	0.7425	0.5975	0.7496	0.6020	ECFP U_488918  nn	
0.7375	0.6928	0.3421	0.5564	0.7788	0.6133	0.7358	0.5834	ECFP U_488918  svm0.05	
0.7733	0.7335	0.4204	0.5263	0.8641	0.7095	0.7432	0.6043	ECFP U_488918  rf100	
0.7433	0.7035	0.3471	0.4135	0.8863	0.6962	0.7057	0.5189	ECFP U_488918  gbm100	
0.7200	0.6744	0.3062	0.5489	0.7536	0.5840	0.7260	0.5659	MACCS U_488918  nn	
0.7077	0.6628	0.2587	0.4286	0.8104	0.5876	0.6923	0.4957	MACCS U_488918  svm0.05	
0.7167	0.6647	0.2813	0.5188	0.7567	0.5734	0.7139	0.5447	MACCS U_488918  rf100	
0.7465	0.7035	0.3498	0.4637	0.8547	0.6679	0.7166	0.5473	MACCS U_488918  gbm100	
0.6186	0.6260	0.1812	0.2052	0.9194	0.6397	0.6239	0.3107	smiles U_488918  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.7072	0.6599	0.2785	0.4764	0.7878	0.6103	0.6833	0.5351	pubchem U_488918  nn	
0.6763	0.6531	0.2706	0.5118	0.7516	0.5897	0.6883	0.5480	pubchem U_488918  svm0.05	
0.7088	0.6609	0.2859	0.5142	0.7632	0.6022	0.6925	0.5547	pubchem U_488918  rf100	
0.6974	0.6531	0.2605	0.4434	0.7993	0.6065	0.6731	0.5123	pubchem U_488918  gbm100	
0.7072	0.6570	0.2808	0.5283	0.7467	0.5926	0.6942	0.5586	ECFP U_488918  nn	
0.7066	0.6609	0.2802	0.4741	0.7911	0.6128	0.6832	0.5346	ECFP U_488918  svm0.05	
0.7118	0.6483	0.2446	0.3915	0.8273	0.6125	0.6610	0.4777	ECFP U_488918  rf100	
0.6748	0.6337	0.2067	0.3349	0.8421	0.5966	0.6448	0.4290	ECFP U_488918  gbm100	
0.6908	0.6337	0.2507	0.5849	0.6678	0.5511	0.6976	0.5675	MACCS U_488918  nn	
0.6317	0.6192	0.1830	0.3892	0.7796	0.5518	0.6467	0.4564	MACCS U_488918  svm0.05	
0.6836	0.6483	0.2496	0.4363	0.7961	0.5987	0.6694	0.5048	MACCS U_488918  rf100	
0.6606	0.6502	0.2469	0.3632	0.8503	0.6286	0.6569	0.4604	MACCS U_488918  gbm100	
0.6540	0.6531	0.2020	0.2990	0.8665	0.5743	0.6723	0.3932	smiles U_488918  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.6977	0.6705	0.2936	0.5464	0.7453	0.5638	0.7317	0.5550	pubchem U_488918  nn	
0.7035	0.6541	0.2579	0.5232	0.7329	0.5413	0.7184	0.5321	pubchem U_488918  svm0.05	
0.7185	0.6773	0.2944	0.5000	0.7842	0.5826	0.7225	0.5381	pubchem U_488918  rf100	
0.7071	0.6541	0.2458	0.4794	0.7593	0.5455	0.7077	0.5103	pubchem U_488918  gbm100	
0.6995	0.6734	0.3023	0.5593	0.7422	0.5666	0.7365	0.5629	ECFP U_488918  nn	
0.7077	0.6899	0.3259	0.5335	0.7842	0.5983	0.7362	0.5640	ECFP U_488918  svm0.05	
0.7339	0.6802	0.3023	0.5103	0.7826	0.5858	0.7262	0.5455	ECFP U_488918  rf100	
0.6879	0.6744	0.2737	0.4304	0.8214	0.5922	0.7053	0.4985	ECFP U_488918  gbm100	
0.7110	0.6618	0.2589	0.4742	0.7748	0.5593	0.7098	0.5132	MACCS U_488918  nn	
0.6649	0.6395	0.2202	0.4820	0.7345	0.5223	0.7018	0.5013	MACCS U_488918  svm0.05	
0.7033	0.6638	0.2759	0.5258	0.7469	0.5559	0.7233	0.5404	MACCS U_488918  rf100	
0.6900	0.6686	0.2705	0.4691	0.7888	0.5723	0.7115	0.5156	MACCS U_488918  gbm100	
0.4816	0.5669	0.0000	0.0000	1.0000	0.0000	0.5669	0.0000	smiles U_488918  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.7180	0.6734	0.3240	0.5168	0.7932	0.6562	0.6824	0.5782	pubchem U_488918  nn	
0.7060	0.6667	0.3096	0.5101	0.7863	0.6459	0.6775	0.5700	pubchem U_488918  svm0.05	
0.7294	0.6502	0.2756	0.3423	0.8855	0.6955	0.6379	0.4588	pubchem U_488918  rf100	
0.7071	0.6521	0.2761	0.4004	0.8444	0.6630	0.6483	0.4993	pubchem U_488918  gbm100	
0.6673	0.6424	0.2560	0.4564	0.7846	0.6182	0.6538	0.5251	ECFP U_488918  nn	
0.6951	0.6589	0.2910	0.4519	0.8171	0.6537	0.6611	0.5344	ECFP U_488918  svm0.05	
0.7185	0.6676	0.3292	0.3199	0.9333	0.7857	0.6424	0.4547	ECFP U_488918  rf100	
0.6848	0.6434	0.2587	0.3356	0.8786	0.6787	0.6338	0.4491	ECFP U_488918  gbm100	
0.6746	0.6347	0.2404	0.2931	0.8957	0.6823	0.6238	0.4100	MACCS U_488918  nn	
0.6674	0.6502	0.2728	0.3714	0.8632	0.6748	0.6425	0.4791	MACCS U_488918  svm0.05	
0.6955	0.6279	0.2202	0.3289	0.8564	0.6364	0.6255	0.4336	MACCS U_488918  rf100	
0.6853	0.6328	0.2318	0.3400	0.8564	0.6441	0.6294	0.4451	MACCS U_488918  gbm100	
0.6336	0.5349	0.0000	0.0000	1.0000	0.0000	0.5349	0.0000	smiles U_488918  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.7050	0.6366	0.2666	0.4542	0.7953	0.6586	0.6262	0.5376	pubchem U_488918  nn	
0.6809	0.6298	0.2508	0.4917	0.7500	0.6310	0.6292	0.5527	pubchem U_488918  svm0.05	
0.6969	0.6366	0.2693	0.4229	0.8225	0.6744	0.6211	0.5198	pubchem U_488918  rf100	
0.6932	0.6434	0.2814	0.4583	0.8043	0.6707	0.6307	0.5446	pubchem U_488918  gbm100	
0.7141	0.6773	0.3501	0.5375	0.7989	0.6992	0.6652	0.6078	ECFP U_488918  nn	
0.7223	0.6618	0.3180	0.5146	0.7899	0.6804	0.6517	0.5860	ECFP U_488918  svm0.05	
