0.5179	0.5055	0.0000	0.0000	1.0000	0.0000	0.5055	0.0000	smiles U_492992  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.6861	0.6532	0.3079	0.5852	0.7198	0.6714	0.6395	0.6253	pubchem U_492992  nn	
0.6659	0.6288	0.2579	0.6395	0.6184	0.6211	0.6368	0.6302	pubchem U_492992  svm0.05	
0.6834	0.6227	0.2476	0.6716	0.5749	0.6071	0.6415	0.6377	pubchem U_492992  rf100	
0.6341	0.6093	0.2184	0.6025	0.6159	0.6055	0.6130	0.6040	pubchem U_492992  gbm100	
0.7237	0.6630	0.3293	0.5753	0.7488	0.6914	0.6432	0.6280	ECFP U_492992  nn	
0.7050	0.6508	0.3022	0.5975	0.7029	0.6630	0.6410	0.6286	ECFP U_492992  svm0.05	
0.7107	0.6545	0.3089	0.6198	0.6884	0.6605	0.6492	0.6395	ECFP U_492992  rf100	
0.6888	0.6422	0.2857	0.5753	0.7077	0.6582	0.6301	0.6140	ECFP U_492992  gbm100	
0.6327	0.5910	0.1818	0.5852	0.5966	0.5866	0.5952	0.5859	MACCS U_492992  nn	
0.6282	0.5873	0.1743	0.5704	0.6039	0.5848	0.5896	0.5775	MACCS U_492992  svm0.05	
0.6551	0.5971	0.1938	0.5679	0.6256	0.5974	0.5968	0.5823	MACCS U_492992  rf100	
0.6396	0.5958	0.1915	0.5556	0.6353	0.5984	0.5937	0.5762	MACCS U_492992  gbm100	
0.5353	0.4725	0.0000	0.0000	1.0000	0.0000	0.4725	0.0000	smiles U_492992  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.7118	0.6410	0.2835	0.6250	0.6589	0.6716	0.6115	0.6475	pubchem U_492992  nn	
0.7069	0.6642	0.3269	0.6759	0.6512	0.6838	0.6429	0.6799	pubchem U_492992  svm0.05	
0.6907	0.6239	0.2490	0.6111	0.6382	0.6535	0.5952	0.6316	pubchem U_492992  rf100	
