0.6426	0.6376	0.0000	1.0000	0.0000	0.6376	0.0000	0.7787	smiles U_488912  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.6780	0.6589	0.1654	0.9635	0.1230	0.6590	0.6571	0.7827	pubchem U_488912  nn	
0.6428	0.6279	0.1801	0.7325	0.4439	0.6986	0.4854	0.7151	pubchem U_488912  svm0.05	
0.6038	0.6279	0.1475	0.7872	0.3476	0.6798	0.4815	0.7296	pubchem U_488912  rf100	
0.6310	0.6502	0.1852	0.8343	0.3262	0.6854	0.5281	0.7526	pubchem U_488912  gbm100	
0.6266	0.6172	0.1447	0.7432	0.3957	0.6839	0.4669	0.7123	ECFP U_488912  nn	
0.6199	0.6085	0.1519	0.6945	0.4572	0.6924	0.4597	0.6935	ECFP U_488912  svm0.05	
0.6144	0.6347	0.1438	0.8267	0.2968	0.6741	0.4933	0.7427	ECFP U_488912  rf100	
0.6075	0.6240	0.1136	0.8237	0.2727	0.6658	0.4679	0.7364	ECFP U_488912  gbm100	
0.6412	0.6405	0.1305	0.8815	0.2166	0.6644	0.5094	0.7577	MACCS U_488912  nn	
0.6516	0.6473	0.2030	0.7842	0.4064	0.6992	0.5170	0.7393	MACCS U_488912  svm0.05	
0.6212	0.6337	0.1612	0.7918	0.3556	0.6837	0.4926	0.7338	MACCS U_488912  rf100	
0.6527	0.6347	0.1605	0.7979	0.3476	0.6827	0.4943	0.7358	MACCS U_488912  gbm100	
0.6231	0.6308	0.0000	1.0000	0.0000	0.6308	0.0000	0.7736	smiles U_488912  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.6932	0.6628	0.2645	0.7558	0.5039	0.7225	0.5470	0.7387	pubchem U_488912  nn	
0.6778	0.6638	0.2500	0.7926	0.4436	0.7088	0.5559	0.7484	pubchem U_488912  svm0.05	
0.6605	0.6638	0.2312	0.8387	0.3648	0.6929	0.5697	0.7589	pubchem U_488912  rf100	
0.6802	0.6773	0.2563	0.8771	0.3360	0.6930	0.6154	0.7742	pubchem U_488912  gbm100	
0.6792	0.6473	0.2461	0.7143	0.5328	0.7232	0.5219	0.7187	ECFP U_488912  nn	
0.6672	0.6424	0.2328	0.7158	0.5171	0.7169	0.5157	0.7164	ECFP U_488912  svm0.05	
0.6806	0.6773	0.2678	0.8387	0.4016	0.7054	0.5930	0.7663	ECFP U_488912  rf100	
0.6834	0.6831	0.2689	0.8940	0.3228	0.6929	0.6406	0.7807	ECFP U_488912  gbm100	
0.6831	0.6802	0.2663	0.8694	0.3570	0.6979	0.6154	0.7743	MACCS U_488912  nn	
0.6754	0.6734	0.2630	0.8233	0.4173	0.7071	0.5803	0.7608	MACCS U_488912  svm0.05	
0.6411	0.6744	0.2544	0.8556	0.3648	0.6971	0.5966	0.7683	MACCS U_488912  rf100	
0.6725	0.6628	0.2268	0.8433	0.3543	0.6906	0.5696	0.7593	MACCS U_488912  gbm100	
0.5841	0.5669	0.0000	1.0000	0.0000	0.5669	0.0000	0.7236	smiles U_488912  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.6743	0.6269	0.2207	0.7880	0.4161	0.6385	0.6000	0.7054	pubchem U_488912  nn	
0.6624	0.6202	0.2073	0.7692	0.4251	0.6365	0.5846	0.6966	pubchem U_488912  svm0.05	
0.6533	0.6192	0.2004	0.8154	0.3624	0.6260	0.6000	0.7082	pubchem U_488912  rf100	
0.6715	0.6260	0.2156	0.8581	0.3221	0.6236	0.6344	0.7223	pubchem U_488912  gbm100	
0.6554	0.6047	0.1833	0.7026	0.4765	0.6372	0.5504	0.6683	ECFP U_488912  nn	
