0.4430	0.6153	0.0000	0.0000	1.0000	0.0000	0.6153	0.0000	smiles U_463215  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.5979	0.6218	0.0874	0.0842	0.9579	0.5556	0.6259	0.1462	pubchem U_463215  nn	
0.5505	0.5777	0.0775	0.3603	0.7137	0.4403	0.6408	0.3963	pubchem U_463215  svm0.05	
0.5814	0.6036	0.1050	0.2963	0.7958	0.4757	0.6440	0.3651	pubchem U_463215  rf100	
0.5538	0.5920	0.0608	0.2357	0.8147	0.4430	0.6303	0.3077	pubchem U_463215  gbm100	
0.5620	0.5907	0.1148	0.4040	0.7074	0.4633	0.6550	0.4317	ECFP U_463215  nn	
0.5623	0.5894	0.1223	0.4343	0.6863	0.4640	0.6599	0.4487	ECFP U_463215  svm0.05	
0.5534	0.5855	0.0437	0.2256	0.8105	0.4268	0.6260	0.2952	ECFP U_463215  rf100	
0.5582	0.5699	0.0370	0.2862	0.7474	0.4146	0.6261	0.3386	ECFP U_463215  gbm100	
0.5794	0.6153	0.1496	0.3704	0.7684	0.5000	0.6612	0.4255	MACCS U_463215  nn	
0.5470	0.5635	0.0820	0.4444	0.6379	0.4342	0.6474	0.4393	MACCS U_463215  svm0.05	
0.5604	0.5712	0.0530	0.3232	0.7263	0.4248	0.6319	0.3671	MACCS U_463215  rf100	
0.5422	0.5635	0.0621	0.3872	0.6737	0.4259	0.6375	0.4056	MACCS U_463215  gbm100	
0.4838	0.5570	0.0000	0.0000	1.0000	0.0000	0.5570	0.0000	smiles U_463215  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.5404	0.5415	0.0535	0.3889	0.6628	0.4784	0.5769	0.4290	pubchem U_463215  nn	
0.5320	0.5583	0.0769	0.3333	0.7372	0.5022	0.5817	0.4007	pubchem U_463215  svm0.05	
0.5500	0.5479	0.0353	0.2193	0.8093	0.4777	0.5659	0.3006	pubchem U_463215  rf100	
0.5344	0.5816	0.1176	0.2018	0.8837	0.5798	0.5819	0.2993	pubchem U_463215  gbm100	
0.5272	0.5479	0.0627	0.3713	0.6884	0.4866	0.5793	0.4212	ECFP U_463215  nn	
0.5342	0.5687	0.1030	0.3684	0.7279	0.5185	0.5917	0.4308	ECFP U_463215  svm0.05	
0.5637	0.5583	0.0612	0.2310	0.8186	0.5032	0.5724	0.3166	ECFP U_463215  rf100	
0.5091	0.5350	-0.0008	0.1901	0.8093	0.4422	0.5568	0.2658	ECFP U_463215  gbm100	
0.5331	0.5350	0.0188	0.2749	0.7419	0.4585	0.5626	0.3437	MACCS U_463215  nn	
0.5168	0.5233	-0.0067	0.2661	0.7279	0.4375	0.5550	0.3309	MACCS U_463215  svm0.05	
0.5971	0.5855	0.1311	0.2953	0.8163	0.5611	0.5929	0.3870	MACCS U_463215  rf100	
0.5447	0.5661	0.0782	0.2193	0.8419	0.5245	0.5755	0.3093	MACCS U_463215  gbm100	
0.5346	0.5609	0.0000	0.0000	1.0000	0.0000	0.5609	0.0000	smiles U_463215  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.5452	0.5194	0.0417	0.5339	0.5081	0.4594	0.5820	0.4939	pubchem U_463215  nn	
0.5195	0.5324	0.0254	0.3451	0.6790	0.4570	0.5698	0.3933	pubchem U_463215  svm0.05	
0.5466	0.5246	0.0041	0.3156	0.6882	0.4421	0.5623	0.3683	pubchem U_463215  rf100	
0.5704	0.5699	0.0824	0.2242	0.8406	0.5241	0.5805	0.3140	pubchem U_463215  gbm100	
0.5446	0.5596	0.0890	0.4071	0.6790	0.4982	0.5939	0.4481	ECFP U_463215  nn	
0.5452	0.5635	0.0954	0.4012	0.6905	0.5037	0.5956	0.4466	ECFP U_463215  svm0.05	
0.5606	0.5427	0.0382	0.3097	0.7252	0.4688	0.5730	0.3730	ECFP U_463215  rf100	
0.5638	0.5531	0.0262	0.1475	0.8707	0.4717	0.5661	0.2247	ECFP U_463215  gbm100	
0.5402	0.5609	0.0794	0.3363	0.7367	0.5000	0.5864	0.4021	MACCS U_463215  nn	
0.5561	0.5570	0.0664	0.3068	0.7529	0.4929	0.5811	0.3782	MACCS U_463215  svm0.05	
0.5310	0.5363	0.0310	0.3363	0.6928	0.4615	0.5714	0.3891	MACCS U_463215  rf100	
0.5706	0.5518	0.0469	0.2596	0.7806	0.4809	0.5739	0.3372	MACCS U_463215  gbm100	
0.5343	0.7461	0.0000	0.0000	1.0000	0.0000	0.7461	0.0000	smiles U_463215  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.6018	0.6503	0.1071	0.3622	0.7483	0.3287	0.7752	0.3447	pubchem U_463215  nn	
0.5962	0.6386	0.1086	0.3929	0.7222	0.3249	0.7776	0.3557	pubchem U_463215  svm0.05	
0.5945	0.6269	0.0751	0.3622	0.7170	0.3034	0.7677	0.3302	pubchem U_463215  rf100	
0.6465	0.7137	0.1767	0.3061	0.8524	0.4138	0.7831	0.3519	pubchem U_463215  gbm100	
0.5560	0.6192	0.0797	0.3878	0.6979	0.3040	0.7701	0.3408	ECFP U_463215  nn	
0.5733	0.5997	0.0841	0.4388	0.6545	0.3018	0.7741	0.3576	ECFP U_463215  svm0.05	
0.6225	0.6710	0.1545	0.3929	0.7656	0.3632	0.7875	0.3775	ECFP U_463215  rf100	
0.6024	0.7073	0.0852	0.1786	0.8872	0.3500	0.7604	0.2365	ECFP U_463215  gbm100	
0.6199	0.6308	0.1039	0.4031	0.7083	0.3198	0.7771	0.3567	MACCS U_463215  nn	
0.6266	0.6813	0.1299	0.3214	0.8038	0.3580	0.7768	0.3387	MACCS U_463215  svm0.05	
0.6306	0.6554	0.1262	0.3827	0.7483	0.3409	0.7808	0.3606	MACCS U_463215  rf100	
0.6272	0.6839	0.1311	0.3163	0.8090	0.3605	0.7767	0.3370	MACCS U_463215  gbm100	
0.5168	0.7409	0.0000	0.0000	1.0000	0.0000	0.7409	0.0000	smiles U_463215  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.6550	0.6166	0.1883	0.5850	0.6276	0.3545	0.8122	0.4415	pubchem U_463215  nn	
0.6325	0.6839	0.1979	0.4300	0.7727	0.3981	0.7950	0.4135	pubchem U_463215  svm0.05	
0.6541	0.6541	0.1513	0.4250	0.7343	0.3586	0.7850	0.3890	pubchem U_463215  rf100	
0.6694	0.7189	0.1790	0.2800	0.8724	0.4341	0.7760	0.3404	pubchem U_463215  gbm100	
0.6066	0.6528	0.1576	0.4400	0.7273	0.3607	0.7879	0.3964	ECFP U_463215  nn	
0.6223	0.6762	0.1992	0.4550	0.7535	0.3922	0.7981	0.4213	ECFP U_463215  svm0.05	
0.6739	0.6904	0.1545	0.3300	0.8164	0.3860	0.7770	0.3558	ECFP U_463215  rf100	
0.6480	0.7293	0.1509	0.1900	0.9178	0.4471	0.7642	0.2667	ECFP U_463215  gbm100	
0.6449	0.6541	0.1649	0.4500	0.7255	0.3644	0.7905	0.4027	MACCS U_463215  nn	
0.6946	0.7280	0.2375	0.3600	0.8566	0.4675	0.7929	0.4068	MACCS U_463215  svm0.05	
0.6663	0.6632	0.1561	0.4100	0.7517	0.3661	0.7847	0.3868	MACCS U_463215  rf100	
0.6752	0.7073	0.1647	0.2950	0.8514	0.4097	0.7755	0.3430	MACCS U_463215  gbm100	
0.4642	0.6153	0.0000	0.0000	1.0000	0.0000	0.6153	0.0000	smiles U_463215  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.5861	0.6256	0.1208	0.1717	0.9095	0.5426	0.6372	0.2609	pubchem U_463215  nn	
0.5505	0.5777	0.0775	0.3603	0.7137	0.4403	0.6408	0.3963	pubchem U_463215  svm0.05	
0.5879	0.6036	0.1039	0.2929	0.7979	0.4754	0.6435	0.3625	pubchem U_463215  rf100	
0.5546	0.5881	0.0528	0.2357	0.8084	0.4348	0.6285	0.3057	pubchem U_463215  gbm100	
0.5569	0.5764	0.0934	0.4141	0.6779	0.4457	0.6492	0.4293	ECFP U_463215  nn	
0.5623	0.5894	0.1223	0.4343	0.6863	0.4640	0.6599	0.4487	ECFP U_463215  svm0.05	
0.5632	0.5868	0.0515	0.2391	0.8042	0.4329	0.6283	0.3080	ECFP U_463215  rf100	
0.5594	0.5699	0.0344	0.2795	0.7516	0.4129	0.6252	0.3333	ECFP U_463215  gbm100	
0.5651	0.5894	0.1016	0.3704	0.7263	0.4583	0.6485	0.4097	MACCS U_463215  nn	
0.5470	0.5635	0.0820	0.4444	0.6379	0.4342	0.6474	0.4393	MACCS U_463215  svm0.05	
0.5623	0.5816	0.0764	0.3367	0.7347	0.4425	0.6392	0.3824	MACCS U_463215  rf100	
0.5406	0.5609	0.0553	0.3805	0.6737	0.4216	0.6349	0.4000	MACCS U_463215  gbm100	
0.5113	0.5570	0.0000	0.0000	1.0000	0.0000	0.5570	0.0000	smiles U_463215  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.5536	0.5661	0.0908	0.3187	0.7628	0.5166	0.5847	0.3942	pubchem U_463215  nn	
0.5320	0.5583	0.0769	0.3333	0.7372	0.5022	0.5817	0.4007	pubchem U_463215  svm0.05	
0.5618	0.5492	0.0426	0.2427	0.7930	0.4826	0.5683	0.3230	pubchem U_463215  rf100	
0.5297	0.5764	0.1029	0.1901	0.8837	0.5652	0.5784	0.2845	pubchem U_463215  gbm100	
0.5216	0.5376	0.0440	0.3772	0.6651	0.4725	0.5731	0.4195	ECFP U_463215  nn	
0.5342	0.5687	0.1030	0.3684	0.7279	0.5185	0.5917	0.4308	ECFP U_463215  svm0.05	
0.5555	0.5531	0.0498	0.2339	0.8070	0.4908	0.5698	0.3168	ECFP U_463215  rf100	
0.5160	0.5389	0.0066	0.1842	0.8209	0.4500	0.5585	0.2614	ECFP U_463215  gbm100	
0.5399	0.5466	0.0456	0.2895	0.7512	0.4806	0.5707	0.3613	MACCS U_463215  nn	
