0.4521	0.6010	0.0000	0.0000	1.0000	0.0000	0.6010	0.0000	smiles U_463213  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.5779	0.5692	0.0800	0.3878	0.6897	0.4535	0.6292	0.4180	pubchem U_463213  nn	
0.5525	0.5480	0.0619	0.4469	0.6152	0.4354	0.6262	0.4411	pubchem U_463213  svm0.05	
0.5840	0.5814	0.1172	0.4408	0.6748	0.4737	0.6451	0.4567	pubchem U_463213  rf100	
0.5911	0.5822	0.1198	0.4449	0.6734	0.4749	0.6463	0.4594	pubchem U_463213  gbm100	
0.5881	0.5847	0.1276	0.4571	0.6694	0.4786	0.6500	0.4676	ECFP U_463213  nn	
0.5778	0.5692	0.1077	0.4796	0.6287	0.4617	0.6453	0.4705	ECFP U_463213  svm0.05	
0.5904	0.5757	0.1200	0.4837	0.6369	0.4693	0.6501	0.4764	ECFP U_463213  rf100	
0.5449	0.5578	0.0450	0.3408	0.7019	0.4315	0.6159	0.3808	ECFP U_463213  gbm100	
0.5915	0.5953	0.1257	0.3816	0.7371	0.4908	0.6423	0.4294	MACCS U_463213  nn	
0.5878	0.5920	0.1404	0.4571	0.6816	0.4880	0.6541	0.4721	MACCS U_463213  svm0.05	
0.6014	0.5896	0.1350	0.4531	0.6802	0.4847	0.6519	0.4684	MACCS U_463213  rf100	
0.5801	0.5847	0.1050	0.3776	0.7222	0.4744	0.6360	0.4205	MACCS U_463213  gbm100	
0.4882	0.6156	0.0000	0.0000	1.0000	0.0000	0.6156	0.0000	smiles U_463213  nn[2, 32, 384, 17, 8, 0.9, 0.6, 0.6, 9]	
0.6077	0.6034	0.1394	0.4110	0.7235	0.4814	0.6630	0.4434	pubchem U_463213  nn	
0.5929	0.5888	0.1053	0.3856	0.7156	0.4584	0.6510	0.4189	pubchem U_463213  svm0.05	
0.6179	0.6059	0.1246	0.3475	0.7672	0.4824	0.6532	0.4039	pubchem U_463213  rf100	
0.5975	0.6042	0.0986	0.2733	0.8108	0.4743	0.6412	0.3468	pubchem U_463213  gbm100	
0.6199	0.6205	0.1838	0.4576	0.7222	0.5070	0.6808	0.4811	ECFP U_463213  nn	
0.6213	0.6132	0.1664	0.4428	0.7196	0.4964	0.6741	0.4681	ECFP U_463213  svm0.05	
0.6249	0.6213	0.1457	0.3136	0.8135	0.5121	0.6550	0.3890	ECFP U_463213  rf100	
0.6184	0.6221	0.1252	0.2288	0.8677	0.5192	0.6431	0.3176	ECFP U_463213  gbm100	
0.6261	0.5945	0.1689	0.5508	0.6217	0.4762	0.6891	0.5108	MACCS U_463213  nn	
0.6080	0.6075	0.1053	0.2733	0.8161	0.4813	0.6427	0.3486	MACCS U_463213  svm0.05	
0.6175	0.6181	0.1419	0.3242	0.8016	0.5050	0.6551	0.3948	MACCS U_463213  rf100	
0.6181	0.6067	0.0997	0.2606	0.8228	0.4786	0.6406	0.3374	MACCS U_463213  gbm100	
